denekId,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59,trial_60
8,-1.0,-0.8107641455666865,-0.27475873093432,0.14396375203716194,0.08288977957306232,0.035179355952361435,0.3860845250103859,0.6602084044795529,0.48617533749916797,0.7383984234305387,0.5472566586667902,0.39793847613252953,0.6694686016928422,0.8815854297553971,0.6591130264960594,0.4853196383280032,0.7377299591355047,0.5467344605289477,0.7857066514248341,0.5842134097554688,0.8149848606572065,0.6070852765912655,0.2505879844515517,0.5543597575293076,0.4034873514075026,0.09153916435845821,-0.1521518803098444,-0.1484330194849489,-0.14552787973091563,0.2449177002906915,0.16175407221735494,0.09678741350613995,0.43421217097392795,0.30962916566509757,0.018218015899139628,-0.015341628956462738,-0.2356461696156359,-0.21365798769919564,0.19169508873711272,0.1201770592776139,-0.12978022110589815,-0.1309564857889356,-0.325963428732298,-0.284212996958656,0.1365781666749355,0.07712022845166122,0.4188483475231535,0.685803200240324,0.5061697557261717,0.7540178784155664,0.5594584327449079,0.7956465010869525,0.5919783285739475,0.8210507435736609,1.0,0.7516173958909633,0.5575831979513923,0.4060054733152296,0.675770465439463,0.49833227589456897
15,-1.0,-0.5024958982100763,-0.4585390185381667,-0.09064783435447066,0.1891789252885625,0.06756525606072583,0.3095195540596192,0.15909919231725622,0.3791424368065115,0.5465125471378935,0.6738182224262204,0.7706499382476928,0.8443024377744768,0.9003242756663545,0.9429358141877664,0.9753471609676807,1.0,0.5170667255101136,0.6514210321553762,0.7536141041531486,0.8313445783382138,0.38878341194127874,0.5538457014719587,0.6793959935267071,0.4404359842113976,0.0914490644117616,-0.006770393895660476,-0.08147844326913045,0.19615338161048745,0.4073267319646885,0.23349365143900358,0.10127208774428809,0.33515776963353394,0.011371957612655414,-0.2349072099548668,-0.4222329855939817,-0.5647174131864012,-0.1714096394638832,-0.3739352275622889,-0.5279809929918811,-0.14346704701843727,0.14900337946935638,0.37146332212085054,0.5406716303891443,0.16769067409556215,0.3856773216037377,0.5514831354968015,0.17591416128744108,0.391932300991122,0.5562408211627123,0.6812177783664497,0.7762782159846169,0.3468986307744595,0.5219871435718151,0.655163618826351,0.7564608043347414,0.8335098460090278,0.8921151744111102,0.435006968557311,0.08731962635005552
16,-1.0,-0.883192034385484,-0.540886509279639,-0.4795320701953004,-0.42558826069226463,-0.378159995889782,-0.09685421945472683,-0.08913174035794347,0.1572640707633981,0.13429314695820227,0.35370282465783154,0.3070052583757432,0.5055540904540681,0.6801214165437195,0.5939977336021398,0.7578824898896235,0.662366519788204,0.5783873428525963,0.7441575833070078,0.530496319550303,0.4624449421571537,0.40261307679743474,0.3500079385980728,0.5433627384452033,0.713363387870318,0.8628306926789382,0.7546386673857179,0.8991205821896655,0.6667422801767937,0.5822345817542274,0.5079340543061561,0.6822139190354246,0.4760344537871257,0.4145611939597287,0.36051291534860197,0.1931897579703712,0.0460765472269653,0.0365352882233374,-0.09165658178456115,-0.08456189373348333,-0.19812717156297344,-0.29797559010971075,-0.38576392538991156,-0.10353971655242922,-0.2148127785737447,-0.19284280246417573,0.06607963714929999,0.29372840987087967,0.4938808717394041,0.6698581349290751,0.824580174671304,0.9606142801465896,0.7208085283200725,0.8693765798900142,1.0,0.7554370865893736,0.6602164818813225,0.5764969949494285,0.5028894757194342,0.6777786444185192
18,-0.9944448859081527,-1.0,-0.7817920204718332,-0.18039483904744325,-0.19213338558914783,-0.20057859269502276,0.23775469529669024,0.5531102110189663,0.33558118614321786,-0.04312296289995099,0.35103493820249354,0.6346088112881287,0.3942147278399444,0.6656741791325056,0.8609735953650006,0.5570711322690625,0.11622627682545028,0.4656775242214375,0.05047384781959474,0.4183724444403967,0.2386451353556358,0.5537508312768873,0.336042075465004,-0.04279137961904467,0.35127349324592694,0.6347804378809772,0.3943382032733236,0.22135388523643607,0.5413107742513159,0.7715012993799708,0.4927009764625323,0.06991566287573958,-0.012049418463704442,-0.07101856638182324,0.33096566063812083,-0.04644356725710097,-0.3179677361071147,-0.29110914921511377,-0.2717859452674851,0.18652511267340732,0.516253481468671,0.7534740226374745,0.4797313907387448,0.28278935776398906,-0.08110363815445787,0.32371003324891,-0.051663572627207555,-0.09951866518419716,-0.13394764378719126,0.2856918194703195,0.5875982066381888,0.8048024369200846,0.9610683513146634,0.6290835352700364,0.39023961046709643,0.662814311484957,0.8589160855623064,1.0,0.6570926107507811,0.8547996519368757
20,-1.0,-0.3945755252405908,0.04557279676756254,0.365564064784238,0.1911921657662634,0.47143048345212346,0.6751659292991652,0.4162751395112443,0.6350675634460041,0.7941313645935384,0.909771990445587,0.9938436286874646,0.4444522909696129,0.24854452238430547,0.5131260946820395,0.7054789643399846,0.4383129527554033,0.6510892258077716,0.8057792382727706,0.9182400855897657,1.0,0.6524320461293118,0.8067554791350506,0.9189498203218789,0.3900039073062129,0.20896012217480742,0.4843479265433406,0.6845570113222275,0.8301105797524333,0.5289211106346405,0.7169620643094599,0.24315723099635855,0.10220144150544397,0.40673353182449823,0.6281307401300151,0.7890882398605767,0.4990975491153875,0.0847680267510269,-0.012948747129552074,-0.2874936301175076,0.12342217091882723,0.42216116785920166,0.6393467520296428,0.39023431785936413,0.6161356827050686,0.7803677394214763,0.49275767718195307,0.690670965723498,0.42754742209869234,0.6432626009327835,0.8000892208563419,0.9141033984843532,0.5899845459050446,0.15084358331854952,0.035088698598930046,0.35794204352629966,-0.017853128351662417,-0.08755512844397906,0.26877902331796344,0.5278367349087354
21,-0.9949210970441619,-1.0,-0.39434406983556614,-0.3460271179339235,0.09655372506939464,0.022460095605008057,0.3731547364224277,0.6363999421232727,0.42768992211141854,0.6773361997779948,0.45841828893739023,0.7004021218208847,0.47573247822385123,0.7133988340307835,0.891800558610141,0.619403681028571,0.41493185932040655,0.667759495509187,0.8575418741056833,1.0,0.7006224419968028,0.4758978592228149,0.7135229755203418,0.8918937441001691,0.6194736297264856,0.4149843655672316,0.05833055406487153,-0.006231721555844616,-0.25785082595498365,-0.24356991477173962,0.17346213592818582,0.08019057699889953,0.4164895088453,0.2626164921066503,0.5534255835904696,0.3654061015518817,0.22427127522648393,-0.08482620071066427,-0.11369081836585582,-0.13535773689761954,-0.35477789729757925,0.0899850455245379,0.4238416225695143,0.2681352781512718,0.15125596522602325,0.46983398738781434,0.708971194561193,0.4821647616226796,0.311914922748586,0.5904309267140955,0.39318376915439557,0.6514345227180207,0.8452877067467113,0.5844893030158882,0.3887237524601401,0.2417744221109004,0.5377807052128756,0.35366243983787626,0.6217682568143041,0.41670680300833896
24,-0.9956539125184837,-1.0,-0.48182533047245457,-0.0817171402622997,0.2272261047234252,0.11808940574029081,0.0338195838374451,-0.03124929720535441,0.2661948126452838,0.1481790649196153,0.40474029057775485,0.2551568538723332,0.4873431116874434,0.6666255599992739,0.28352787290621406,0.1615627746600541,0.06738751369531348,-0.005329844838493414,-0.0614784997821094,0.24285335609452385,0.4778429749215485,0.13775953859625578,0.049007862464359064,-0.019521679027177163,0.2752502844016018,0.502858239301669,0.6786055543827652,0.8143087145459296,0.9190918099222198,1.0,0.5409427017179567,0.18648194626293169,0.08662883373254004,0.009527326285615256,-0.0500065460188549,-0.09597558176053311,-0.30531403818124836,-0.29311107417919213,0.06399843402695793,-0.00794672021339371,-0.06349911817939902,0.24129313708423905,-0.04489224482242449,0.255660420670518,0.48773194042053314,0.6669257938197346,0.8052901960119707,0.5644411689436499,0.37846976972020774,0.23487209050137392,0.12399324803882883,-0.13546526793179925,0.1857245274490371,0.43373099187341424,0.6252290010905199,0.7730940481538264,0.8872679355609063,0.4538967210209348,0.29311295550837935,0.1689638891461478
27,-1.0,-0.4827462262442195,-0.4268020778898287,-0.03540823634472401,0.27004530349238776,0.16069525372299398,0.4230893702542131,0.6278682993515323,0.787682895641292,0.564672572963518,0.21676292658203078,0.46684598399553656,0.6620170547479103,0.8143334381630585,0.4116045079746886,0.2711715962605947,0.16157424075964122,0.4237753537146449,0.628403657995479,0.4403670734967786,0.6413522509509306,0.4504724791887502,0.6492387622151792,0.804360939178945,0.5776885351361025,0.226920908895464,0.12703989795407922,0.39682388913803246,0.6073700611810229,0.7716855580621194,0.8999214801560562,1.0,0.7303701497018558,0.34607745835226056,0.2200326483833419,-0.052202687482385546,-0.09079513549739615,-0.1209136468429719,-0.3182857008484119,-0.29845297191690945,-0.2829750143873728,-0.44476244404871534,-0.0494249551524224,0.2591063056793128,0.4998918157410497,0.6878068480764938,0.48672680827500625,0.6775325470895133,0.47870848689969825,0.6712748486086924,0.8215584519616781,0.9388435335113219,0.6826421141784769,0.8304297502244513,0.5980332870661789,0.7643989060985117,0.5465011653621725,0.7241819498795117,0.8628484766127942,0.9710673011103621
28,-1.0,-0.8196970434121902,-0.675153272825169,-0.5592766282547941,-0.0965293875560932,0.27444196125124143,0.20198695977751302,-0.04102427088075067,-0.05091337834329612,-0.05884119554290157,0.3046555167208178,0.5960605295997676,0.8296716701301756,0.6470988824109614,0.8705876711736076,0.6799000809053404,0.8968834624344779,0.700980671547593,0.35900484657486986,0.6396308471067718,0.49474854026953485,0.7484527194229971,0.5819879513396808,0.8183900829499717,0.6380547536839947,0.49348503083831474,0.19266147175681825,0.5062780776159306,0.20291729480890552,0.14464766166944631,0.46778676675992714,0.17205990172309504,-0.06501594520282739,-0.2550729330542464,-0.2225101247593575,0.1734467744761201,0.1210219807007169,0.07899450922742823,0.41515449502969526,0.3147922103740881,0.6041868296319897,0.28140796660761525,0.5774236274997375,0.4448787752368326,0.7084735420842994,0.5499377778602001,0.7926963671598142,0.6174568298840488,0.29204614974350407,0.216099738796514,0.5250678720710935,0.2179805405287929,-0.028202670443754352,0.3292175540099789,0.6157512188167542,0.4756049190079801,0.7331058207797272,0.5696847776219791,0.8085269772472228,1.0
29,-1.0,-0.4830006886389022,-0.5849097387729025,-0.49380593986504295,-0.07233205466949189,0.2696042071682909,0.19945007106863066,0.4900974983863271,0.3783334002799392,0.6352232085290395,0.4960719946882943,0.7307429934081164,0.5735659494037726,0.7936128273911705,0.9721339873752002,0.7694033120914163,0.6049305613438258,0.8190585276764883,0.9927777518906913,0.7861513287933557,0.6185180086932642,0.8300818463630759,0.6541582642014312,0.8589963204680413,0.6776161996411796,0.8780274373093093,0.6930558963338511,0.8905534617118691,0.7032180964376915,0.3774540786262597,0.11316598295927416,0.4200963439126486,0.32154237733446456,0.5891493928692397,0.8062554716742674,0.634828237406396,0.8433141220313534,0.664893436738915,0.3463617824392142,0.08794120889001311,-0.12171202943670267,0.2295428781639801,0.16694883774160751,0.4637296720053321,0.7045040891584917,0.5522786688652084,0.776342734539103,0.6105604241999176,0.4760633996691779,0.7145102814281359,0.5603965620493256,0.7829286753218578,0.615903511995014,0.8279607393170909,1.0,0.7920106444171846,0.9708341572406458,0.76834877686908,0.9516375929416601,0.7527748548134385
